X;Y;nom_amenageur;siren_amenageur;contact_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;id_station_itinerance;id_station_local;nom_station;implantation_station;adresse_station;code_insee_commune;coordonneesXY;nbre_pdc;id_pdc_itinerance;id_pdc_local;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;condition_acces;reservation;horaires;accessibilite_pmr;restriction_gabarit;station_deux_roues;raccordement;num_pdl;date_mise_en_service;observations;date_maj
2.7809768;49.408156599592;;;;Carrefour;;;;Non concerné;;;;;"60665";"[2.7809768,49.408156599592004]";"2";Non concerné;;;true;;;;;true;;;;;Accès libre;;Mo-Sa 08:30-21:30;Non accessible;;;;;;node/5015609439;2023-03-20
3.1903118;50.6062372993227;Métropole Européenne de Lille;;;Izivia;;;Pass pass électrique;Non concerné;;;;;"59013";"[3.1903118,50.60623729932273]";"2";Non concerné;FR*SOD*S*NPDC*251*1*_*_;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7340184286;2022-10-14
2.4043129;48.7226521997611;;;;"Scofel,rue du jacana(D118)";;;;Non concerné;;;;;"91027";"[2.4043128999999994,48.72265219976113]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/5153165921;2017-10-07
5.4396372;45.2231788004454;SEDI;;;SEDI;;;E Born;Non concerné;;;;;"38004";"[5.439637199999999,45.22317880044542]";"2";Non concerné;FR*S38*P38004*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6068903138;2020-03-15
-0.1287014;46.2275443003058;;;;;;;;Non concerné;FR*SUA*E79264*A1*1*1;FR*SUA*E79264*A1*1*1;;;"79174";"[-0.12870139999999997,46.227544300305766]";"1";Non concerné;;;;true;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10969293322;2023-06-11
4.9382979;44.8003336004861;SDED;;;SDED;;;E Born;Non concerné;;;;;"26208";"[4.938297899999999,44.800333600486084]";"2";Non concerné;FR*S26*P26208*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8526279385;2023-04-13
6.8095452;43.435072700542;;;;ChargePoint;;;ChargePoint;Non concerné;;ChargePoint;;;"83118";"[6.809545199999999,43.435072700541994]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9796203901;2022-06-05
-0.7562897;45.4291004004216;;;;Charge Service;;;;Non concerné;;;;;"17328";"[-0.7562896999999998,45.429100400421625]";;Non concerné;;;;true;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8989404605;2021-08-13
3.1346491;43.2274863005408;Syndicat Audois d'Énergies;;;Bouygues Énergies et Services;support@alizecharge.fr;"+33805021480";Reveo;Non concerné;;;;;"11145";"[3.1346491,43.227486300540754]";"2";Non concerné;FR*S11*P11145001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;true;;;;node/7265711452;2023-05-14
5.9135862;44.2259329005235;;;;;;;;Non concerné;;;;;"04209";"[5.913586199999999,44.22593290052352]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8179785608;2020-11-30
5.6304932;45.1707504004511;SEDI;;;SEDI;;;E Born;Non concerné;;;;;"38433";"[5.6304932,45.170750400451055]";"2";Non concerné;FR*S38*P38433*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6089377989;2020-03-18
2.9957519;42.6068272005227;;;;;;;;Non concerné;;;;;"66094";"[2.9957519,42.60682720052272]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8913343755;2021-07-12
2.1870679;48.8386618997323;Ville de Garches;;;Electric 55 Charging;;;Electric 55 Charging;Non concerné;;;;;"92033";"[2.1870678999999997,48.83866189973233]";"1";Non concerné;FR*55C*P92380*GAR*GAULLE;;;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7445095976;2020-04-25
1.8924054;48.7806819997467;;;;SEYMABORNE;;;;Non concerné;"FR-Y11-E78321-001-1;FR-Y11-E78321-001-2";"FR-Y11-E78321-001-1;FR-Y11-E78321-001-2";;;"78321";"[1.8924053999999997,48.780681999746726]";"2";Non concerné;;;true;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7205728366;2020-02-12
5.6993341;45.2051217004474;Grenoble-Alpes Métropole;;;Bouygues Énergies et Services;;;Grenoble;Non concerné;;Horowitz;;;"38185";"[5.6993341,45.205121700447386]";"1";Non concerné;FR*M38*P38185*010;;;;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7295164947;2020-03-28
-1.680128;47.8536553999723;;;;SDE35;;;;Non concerné;;;;;"35012";"[-1.6801279999999998,47.85365539997233]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;"2017";node/5131690751;2022-10-28
3.317876;49.8363862994899;USEDA;;;Freshmile;;;DIRVE 02;Non concerné;;0013 - Avenue Pierre Choquart;;;"02691";"[3.317876,49.83638629948992]";"2";Non concerné;FR*S02*E0269113A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7254993140;2020-03-21
3.0471965;44.661465300497;SDEE48 48;;;Bouygues Énergies et Services;;;Révéo;Non concerné;;;;;"48104";"[3.0471965,44.66146530049701]";"2";Non concerné;FR*S48*P48104*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/4485191763;2022-06-15
1.8205378;48.6455100997802;;;;Freshmile;;;;Non concerné;;Rambouillet Hôtel de Ville;;;"78517";"[1.8205378000000003,48.64551009978023]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/3973561239;2016-02-01
7.0364392;43.5919107005413;Ionity;;;Ionity;;;Ionity;Non concerné;;IONITY Bréguières Nord;;;"06085";"[7.0364392,43.59191070054131]";"4";Non concerné;FR*ION*P4032;;;;true;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;"2019";node/6737229946;2022-02-08
3.0646052;45.7328553003819;;;;ORIOS by SPIE (SIEG 63);;;;Non concerné;;SIEG 63 Place de la Résistance;;;"63070";"[3.0646052,45.732855300381885]";;Non concerné;;;;;;;;true;;true;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10143123383;2023-02-02
-2.8290187;47.8815059999658;SDE 56;;;Morbihan énergies;;;Morbihan énergies;Non concerné;;Rue Maréchal Leclerc;;;"56117";"[-2.8290186999999998,47.88150599996579]";"2";Non concerné;FR*256*P56117*A;;;true;true;true;;false;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5302024377;2020-03-07
-0.2985192;49.0736577996741;SDEC ENERGIE;;;MobiSDEC;;;MobiSDEC;Non concerné;;;;;"14160";"[-0.2985192,49.0736577996741]";"2";Non concerné;FR*T14*P*ET232;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8176073004;2020-12-10
2.5832889;50.4919830993458;;;;;;;;Non concerné;;;;;"62178";"[2.5832889000000003,50.49198309934577]";"3";Non concerné;;;;;;;;true;;true;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8297197233;2021-01-06
2.4246974;48.9599625997022;;;;Airbus;;;;Non concerné;;;;;"95088";"[2.4246973999999994,48.959962599702244]";"2";Non concerné;;;;;;;;true;;true;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/10988903527;2023-06-19
4.8299161;49.733345199514;;;;Clem;;;;Non concerné;;AM 081 - Vivier au Court - Place Église;;;"08488";"[4.8299161,49.73334519951403]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6128412987;2021-09-29
3.5962254;44.3265814005184;SDEE48 48;;;Bouygues Énergies et Services;;;Révéo;Non concerné;FR*S48*P48061*001;FR*S48*P48061*001;;;"48061";"[3.5962254,44.32658140051845]";"2";Non concerné;FR*S48*P48061*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7041365649;2020-03-04
2.5320958;49.013498999689;;;;;;;;Non concerné;;;;;"95527";"[2.5320958,49.013498999689006]";"4";Non concerné;;;;;;;;;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/8593479028;2021-04-04
-2.9895454;47.6664676000158;SDE 56;;;Morbihan énergies;;;Morbihan énergies;Non concerné;;Place Athéna;;;"56007";"[-2.9895454,47.66646760001583]";"2";Non concerné;FR*S56*P56007*B;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5857002886;2023-05-23
3.2270089;50.1726711994137;Communauté d'Agglomération de Cambrai;;;Bouygues Énergies et Services;support@alizecharge.fr;"+33805021480";Pass pass électrique;Non concerné;;;;;"59122";"[3.2270089,50.172671199413706]";"2";Non concerné;FR*H22*P59122006;;true;true;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7667570258;2023-04-12
7.4916255;43.7687662005388;CARF;;;Bouygues Énergies et Services;;;Alizé Liberté;Non concerné;;;;;"06083";"[7.4916255,43.76876620053879]";"2";Non concerné;FR*A22*P06083*002;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7314626127;2020-03-21
2.1261773;48.7742226997483;;;;Mairie de Buc;;;;Non concerné;;;;;"78117";"[2.1261773,48.77422269974833]";"4";Non concerné;;;;;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9182821888;2022-11-27
-1.4603676;46.7208469002168;SYDEV 85;;;Bouygues Énergies et Services;;;SYDEV;Non concerné;;;;;"85155";"[-1.4603676,46.72084690021682]";"2";Non concerné;FR*S85*P85155*001;;true;;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/3250911152;2021-03-08
3.4700838;46.8347888001946;;;;E. Leclerc Decize;;;;Non concerné;;;;;"58095";"[3.4700837999999994,46.834788800194566]";"6";Non concerné;;;;;;;;;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/9421322904;2022-01-15
-1.3149849;43.6612473005406;SYDEC 40;;;Izivia;;;MObiVE;Non concerné;;;;;"40284";"[-1.3149848999999998,43.66124730054055]";"4";Non concerné;FR*S40*PMB40*85;;true;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8643501610;2021-04-19
4.0877845;43.5579823005416;Syndicat Mixte Hérault Énergies;;;Bouygues Énergies et Services;;"+33805021480";Révéo;Non concerné;;;;;"34344";"[4.0877845,43.557982300541575]";"2";Non concerné;FR*S34*P34344001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8516433769;2023-05-20
4.795838;44.6763159004959;;;;"Tesla, Inc.";;;Tesla Supercharger;Non concerné;;Montélimar Supercharger;;;"26337";"[4.795838,44.676315900495894]";"28";Non concerné;;;;;;;;true;;;;"0,67 EUR/kWh";Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9272972340;2023-01-23
-1.0790422;46.0806441003298;;;;Mobive;;;;Non concerné;MAT-013312;MAT-013312;;;"17094";"[-1.0790421999999997,46.080644100329835]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9981579542;2022-08-27
-1.5100571;47.2589597001067;;;;;;;;Non concerné;;;;;"44109";"[-1.5100570999999998,47.258959700106736]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6681678485;2019-08-04
2.1526598;48.8371652997327;SIGEIF;;;Izivia;;;SIGEIF;Non concerné;;;;;"92076";"[2.1526598000000003,48.83716529973271]";"5";Non concerné;FR*SIG*PSIGE*83;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9227014156;2022-03-14
4.8993862;46.577347400244;;;;"Tesla, Inc.";;;Tesla Supercharger;Non concerné;;Tournus Supercharger;;;"71543";"[4.8993862,46.57734740024395]";"20";Non concerné;;;;;;;;true;;;;"0,67 EUR/kWh";Accès libre;;;Accessibilité inconnue;;;;;;node/10051960919;2022-09-25
-2.6418036;47.838046699976;SDE 56;;;Morbihan Énergies;;;Morbihan Énergies;Non concerné;;;;;"56172";"[-2.6418036,47.838046699976005]";"2";Non concerné;FR*S56*P56172*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8210586465;2020-12-09
1.5471853;49.6130109995426;SDE76;;;Sodetrel;;;SDE76;Non concerné;;;;;"76276";"[1.5471852999999998,49.61301099954262]";"2";Non concerné;FR*SOD*P*SDE7*40*_*_*_;;true;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10079896317;2022-10-06
2.6033823;48.4449413998297;SDESM;;;Izivia;;;Ecocharge77;Non concerné;;Barbizon;;;"77022";"[2.6033822999999994,48.44494139982974]";"2";Non concerné;FR*S77*P77022A;;true;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7299815004;2020-03-16
1.494053;48.4425739998303;ENERGIE Eure-et-Loir;;;ENERGIE Eure-et-Loir | FR*S28;;;ENERGIE Eure-et-Loir;Non concerné;;;;;"28085";"[1.494053,48.442573999830316]";"1";Non concerné;FR*S28*PSDE28*CHART5;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9528382633;2022-02-22
2.2117739;49.0381315996829;;;;;;;;Non concerné;;;;;"95060";"[2.2117738999999994,49.03813159968289]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6213536760;2019-02-01
6.3031014;46.3072527002923;SYANE;;;SYANE;;;E Born;Non concerné;;;;;"74105";"[6.303101399999999,46.30725270029226]";"2";Non concerné;FR*S74*P74105*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;2018-02-07;node/6586531061;2021-10-11
0.5917542;43.6077728005412;;;;Freshmile;;;;Non concerné;BDML;BDML;;;"32307";"[0.5917541999999999,43.607772800541156]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/4292749282;2020-01-23
9.3355861;41.6293970004558;;;;;;;;Non concerné;;;;;2A139;"[9.335586099999999,41.629397000455825]";;Non concerné;;;true;true;;;;;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/7921020499;2020-09-18
2.1018594;42.4758029005163;SYDEEL66 66;;;Bouygues Énergies et Services;;;Révéo;Non concerné;FR*S66*P66075*001;FR*S66*P66075*001;;;"66075";"[2.1018594,42.47580290051635]";"2";Non concerné;FR*S66*P66075*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7040835768;2023-05-21
1.9266455;44.727325000492;;;;EVTronic;;;;Non concerné;;;;;"46143";"[1.9266454999999996,44.727325000491966]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9493917912;2022-02-09
-0.4640652;47.2115414001169;;;;;;;;Non concerné;;;;;"49012";"[-0.46406519999999996,47.211541400116914]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8223642620;2020-12-13
2.2136724;48.8214033997366;SIGEIF;;;Sodetrel;sav@izivia.com;"+33972668001";SIGEIF;Non concerné;;;;;"92072";"[2.2136724,48.82140339973662]";"2";Non concerné;"FR*SIG*PSIGE18011;FR*SIG*PSIGE18012";;true;true;;;;true;;false;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10154913165;2022-11-03
1.3879063;47.6640947000164;Ionity;;;Ionity;;;Ionity;Non concerné;;IONITY Blois Ménars;;;"41288";"[1.3879063,47.66409470001639]";"4";Non concerné;;;;;true;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10577117250;2023-01-23
4.0977555;44.147906900527;SMEG 30;;;Bouygues Énergies et Services;;;Révéo;Non concerné;FR*S30*P30007*007;FR*S30*P30007*007;;;"30007";"[4.0977555,44.147906900527026]";"2";Non concerné;FR*S30*P30007*007;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6780868404;2021-06-01
2.1755861;48.7066817997651;;;;Institut d'Optique Graduate School;;;;Non concerné;;;;;"91471";"[2.1755861,48.70668179976507]";"2";Non concerné;;;;;;;;false;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/5759988553;2019-05-20
2.5817013;43.7369219005394;;;;;;;;Non concerné;;;;;"81314";"[2.5817012999999998,43.73692190053938]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9555743629;2022-03-05
-0.292243;49.0247643996862;SDEC ENERGIE;;;MobiSDEC;;;MobiSDEC;Non concerné;;;;;"14719";"[-0.292243,49.024764399686205]";"2";Non concerné;FR*T14*P*ET259;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8212209552;2020-12-10
0.3974192;49.4180425995896;SIEGE 27;;;SIEGE 27;pascal.lhermitte@siege27.fr;"+33232398200";SIEGE81;Non concerné;;;;;"27169";"[0.3974192,49.4180425995896]";"2";Non concerné;FR*S27*PCONTEVILLEPRESBYTERE;;true;true;;;;true;;true;;;Accès libre;true;24/7;Accessible mais non réservé PMR;;;;;;node/7733520724;2023-04-12
-1.3364589;43.4857433005419;SDEPA 64;;;Izivia;;;MObiVE;Non concerné;;;;;"64540";"[-1.3364589,43.485743300541934]";"2";Non concerné;FR*S64*PMB64*120;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7315510086;2023-04-22
-0.1168356;49.2877371996214;SDEC ENERGIE;;;MobiSDEC;;;MobiSDEC;Non concerné;;;;;"14117";"[-0.11683560000000001,49.28773719962139]";"2";Non concerné;FR*T14*P*ET137;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5023907513;2020-12-20
4.7836003;45.7873753003742;CNR;;;Freshmile;;;move in pure;Non concerné;"EHBA, EBYX";"EHBA, EBYX - Borne de Recharge, Ecully";;;"69081";"[4.7836003,45.78737530037418]";"2";Non concerné;FR*CN1*PVVMVUP;;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/3973570164;2020-03-23
1.9392847;45.0927944004591;;;;;;;;Non concerné;;;;;"19010";"[1.9392846999999995,45.092794400459134]";"3";Non concerné;;;true;;;;;false;;;;;Accès libre;;24/7;Accessibilité inconnue;;true;;;;node/7869107127;2020-09-02
-0.2756801;49.2478889996312;SDEC ENERGIE;;;MobiSDEC;;;MobiSDEC;Non concerné;;;;;"14060";"[-0.27568009999999993,49.24788899963118]";"2";Non concerné;FR*T14*P*ET241;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5024322044;2020-12-10
9.4529095;42.7019375005268;;;;;;;;Non concerné;;;;;2B033;"[9.4529095,42.70193750052682]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9967598423;2022-08-22
2.192821;48.7131340997635;;;;park'in saclay;;;;Non concerné;;Thomas Gobert - Ouest;;;"91477";"[2.1928209999999995,48.713134099763465]";"6";Non concerné;;;true;true;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6764449658;2022-09-15
7.4028375;48.2318119998819;;;;Ionity;;;Ionity;Non concerné;;IONITY Haut Koenigsbourg;;;"67362";"[7.402837500000001,48.231811999881856]";"6";Non concerné;;;;;true;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10577733146;2023-01-23
5.8690273;45.644959400394;SDES - Savoie accélérée;;;SPBR1;;;Réseau eborn;Non concerné;;;;;"73051";"[5.8690273,45.64495940039395]";"2";Non concerné;FR*EBN*PFRD1O42B4X;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9096972926;2022-09-25
6.1216083;45.9082146003565;;;;eborn;;;;Non concerné;;;;;"74010";"[6.1216083,45.908214600356494]";"2";Non concerné;;;;;;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10060544517;2022-09-29
-3.3408442;47.8113559999822;;;;;;;;Non concerné;;;;;"56036";"[-3.3408441999999994,47.81135599998224]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9582241983;2022-03-16
2.8317784;49.8595730994845;;;;Effia;;;;Non concerné;;EFFIA Charging Station;;;"80288";"[2.8317784,49.859573099484535]";"3";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9138248978;2022-12-28
0.5280569;49.5850164995493;SDE76;;;Sodetrel;;;SDE76;Non concerné;;Trouville-Alliquerville;;;"76382";"[0.5280569,49.585016499549305]";"2";Non concerné;FR*SOD*P*SDE7*79*_*_*_;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/4398044298;2020-03-02
1.0389055;48.5600502998014;ENERGIE Eure-et-Loir;;;ENERGIE Eure-et-Loir | FR*S28;;;ENERGIE Eure-et-Loir;Non concerné;;;;;"28373";"[1.0389055,48.56005029980136]";"1";Non concerné;FR*S28*PSDE28*SEN1;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9441257543;2022-02-22
4.6797247;43.9426675005345;SMEG 30;;;Bouygues Énergies et Services;;;Révéo;Non concerné;FR*S30*P30315*001;FR*S30*P30315*001 - Parking Salle Polyvalente;;;"30315";"[4.6797246999999995,43.942667500534476]";"2";Non concerné;FR*S30*P30315*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;"node/6780530957, Informations tarifaires disponibles sur le site de RÉVÉO : https://www.reveocharge.com/fr/comment-ca-marche/tarifs-de-recharge/";2020-03-04
7.074144;43.5698630005415;CASA;;;Sodetrel;;;WiiiZ;Non concerné;FR*A16*P*WIIZ*57*_*_*_;FR*A16*P*WIIZ*57*_*_*_ - Vallauris Parking Louce;;;"06155";"[7.0741439999999995,43.569863000541496]";"2";Non concerné;FR*A16*P*WIIZ*57*_*_*_;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6087295104;2020-03-01
-1.2013158;48.3533972998522;;;;SDE35;;;;Non concerné;;;;;"35115";"[-1.2013158,48.35339729985219]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;"2017";node/5989851183;2020-03-14
7.4276143;49.0470233996807;;;;;;;Freshmile;Non concerné;Borne #1;Borne #1;;"31 Rue Jean-Jacques Kieffer, Bitche";"57089";"[7.427614299999998,49.04702339968068]";"2";Non concerné;;;true;true;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;;;;;"node/8596017671, Please ensure to remove your vehicle as soon as your charging is over.";2021-04-05
2.9781345;42.9316249005347;Syndicat Audois d'Énergies;;;Bouygues Énergies et Services;support@alizecharge.fr;"+33805021480";Reveo;Non concerné;;Caves - Rue de la Mairie;;;"11086";"[2.9781344999999995,42.93162490053474]";"2";Non concerné;FR*S11*P11086001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;true;;;;node/8960557899;2023-05-14
2.2763672;48.8659184997256;Mairie de Paris;;;TotalÉnergies;;;Belib';Non concerné;;Paris | Avenue Victor Hugo 180;;;"75056";"[2.2763672,48.865918499725574]";"6";Non concerné;FR*V75*PPX16*27;;true;true;;;;true;;;;;Accès libre;;24/7;Non accessible;;;;;;node/3289886500;2022-10-02
4.8680337;43.9204934005351;;;;;;;;Non concerné;;Power Dot - Avignon;;;"84007";"[4.868033699999999,43.92049340053513]";"9";Non concerné;;;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10680150680;2023-02-20
2.5708318;44.3638592005164;;;;Révéo;;;;Non concerné;;;;;"12202";"[2.5708317999999997,44.36385920051641]";"2";Non concerné;;;true;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;11-2022;node/10072469241;2022-12-04
6.3311706;46.9025272001811;;;;Schneider Electric;;;;Non concerné;Evp2pe704;Evp2pe704;;;"25462";"[6.3311706,46.90252720018107]";"1";Non concerné;;;;true;;;;;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9225072993;2021-11-04
2.2676796;48.6320840997835;;;;;;;;Non concerné;;;;;"91339";"[2.2676795999999997,48.63208409978354]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10100755771;2022-10-14
2.3734067;48.9198853997122;;;;Electra;help@go-electra.com;+33 1 56 65 99 99;Electra;Non concerné;;Electra Aubervilliers - Lab Village mobilité;;;"93001";"[2.3734067,48.919885399712186]";"4";Non concerné;;;;;;;;true;;;;0.44 EUR/kWh;Accès libre;;;Accessibilité inconnue;;false;;;;node/9737467360;2022-09-25
-0.6450095;44.788515400487;;;;Electra;;;;Non concerné;;Electra Pessac - Hôtel Première Classe;;;"33318";"[-0.6450095,44.78851540048704]";"4";Non concerné;;;;;true;;;true;;;;"0,44€ / kWh";Accès libre;;;Accessibilité inconnue;;;;;;node/10053196382;2023-01-29
3.3231034;43.7312340005395;;;;ZEPHYRE;;;eCHARGE;Non concerné;;;;;"34142";"[3.3231034,43.73123400053947]";"2";Non concerné;;;;;;;;true;;;;"0,040";Accès libre;;;Accessibilité inconnue;;;;;;node/10004727877;2023-02-26
-0.8521079;44.3616696005165;;;;Sodetrel Mobilité;;;Corri-dor;Non concerné;;Aire des Landes Ouest;;;"40295";"[-0.8521079,44.36166960051652]";"1";Non concerné;FR*E04*P*OAZS*118*_*_*_;50kW;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5552541265;2020-04-09
5.3373624;45.8525180003648;SEDI;;;SEDI;;;E Born;Non concerné;;;;;"38026";"[5.3373624,45.85251800036475]";"2";Non concerné;FR*S38*P38026*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6036085269;2020-03-20
7.1209237;43.5782663005414;CASA;;;Sodetrel;;;WiiiZ;Non concerné;FR*A16*P*WIIZ*69*_*_*_;FR*A16*P*WIIZ*69*_*_*_ - Antibes Parking Foch;;;"06004";"[7.120923699999999,43.57826630054143]";"2";Non concerné;FR*A16*P*WIIZ*69*_*_*_;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6087295100;2020-03-01
3.4756867;50.3690702993713;Communauté d'Agglomération Valenciennes Métropole;;;Bouygues Énergies et Services;;;pass pass électrique;Non concerné;;;;;"59459";"[3.4756867000000002,50.3690702993713]";"2";Non concerné;FR*H03*P59459*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5028577064;2023-01-18
2.2750994;50.7397279992968;;;;CASO;;;;Non concerné;;;;;"62525";"[2.2750994,50.73972799929678]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/4885980830;2017-05-30
1.4605225;48.6739289997732;ENERGIE Eure-et-Loir;;;ENERGIE Eure-et-Loir | FR*S28;;;ENERGIE Eure-et-Loir;Non concerné;;;;;"28415";"[1.4605225,48.673928999773175]";"1";Non concerné;FR*S28*P28415*1;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7352466683;2022-02-23
2.1290483;48.8008072997417;Ville de Versailles;;;Electric 55 Charging;;;Electric 55 Charging;Non concerné;;;;;"78646";"[2.1290483,48.80080729974173]";"1";Non concerné;FR*55C*P78000*VER*MAIRIE;;;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7445118006;2021-06-06
